,location,total_sqft,bath,price,size_bhk,price_per_sqft
1434,Bommasandra Industrial Area,1125.0,2.0,3249000.0,2,2888.0
1435,Bommasandra Industrial Area,1130.0,2.0,3264000.0,2,2889.0
1436,Bommasandra Industrial Area,1065.0,2.0,3075000.0,2,2888.0
1437,Bommenahalli,1200.0,3.0,12500000.0,3,10417.0
1438,Bommenahalli,1632.0,3.0,14500000.0,4,8885.0
1439,Bommenahalli,1670.0,3.0,13500000.0,4,8084.0
1440,Bommenahalli,832.0,3.0,7700000.0,3,9255.0
1441,Bommenahalli,1680.0,3.0,13500000.0,4,8036.0
1442,Bommenahalli,1632.0,3.0,12800000.0,4,7844.0
1443,Bommenahalli,3339.0,3.0,25000000.0,3,7488.0
1444,Bommenahalli,1355.0,3.0,13500000.0,4,9964.0
1445,Bommenahalli,1232.0,3.0,9600000.0,3,7793.0
1446,Bommenahalli,1632.0,3.0,14000000.0,4,8579.0
1447,Brookefield,1150.0,2.0,6900000.0,2,6000.0
1448,Brookefield,1142.0,2.0,7000000.0,2,6130.0
1449,Brookefield,1440.0,2.0,6800000.0,3,4723.0
1450,Brookefield,2169.0,4.0,11500000.0,3,5302.0
1451,Brookefield,1595.0,3.0,8800000.0,3,5518.0
1452,Brookefield,2800.0,4.0,24000000.0,4,8572.0
1453,Brookefield,1476.0,3.0,10500000.0,3,7114.0
1454,Brookefield,1700.0,4.0,15200000.0,4,8942.0
1455,Brookefield,1262.0,2.0,7500000.0,2,5943.0
1456,Brookefield,1139.0,2.0,8000000.0,2,7024.0
1457,Brookefield,1125.0,2.0,7000000.0,2,6223.0
1458,Brookefield,1420.0,3.0,8500000.0,3,5986.0
1459,Brookefield,3532.0,3.0,17000000.0,4,4814.0
1460,Brookefield,941.0,2.0,4800000.0,2,5101.0
1461,Brookefield,1595.0,2.0,7500000.0,3,4703.0
1462,Brookefield,1410.0,2.0,8000000.0,3,5674.0
1463,Brookefield,1100.0,2.0,5500000.0,2,5000.0
1464,Brookefield,2400.0,3.0,14000000.0,4,5834.0
1465,Brookefield,1225.0,2.0,6650000.0,2,5429.0
1466,Brookefield,1950.0,6.0,17500000.0,5,8975.0
1467,Brookefield,1080.0,2.0,5000000.0,2,4630.0
1468,Brookefield,1230.0,2.0,5500000.0,2,4472.0
1469,Brookefield,1200.0,2.0,7500000.0,2,6250.0
1470,Brookefield,1089.0,2.0,4900000.0,2,4500.0
1471,Brookefield,1130.0,2.0,5600000.0,2,4956.0
1472,Brookefield,1270.0,2.0,9500000.0,2,7481.0
1473,Brookefield,1706.0,3.0,11500000.0,3,6741.0
1474,Brookefield,1389.0,2.0,9400000.0,2,6768.0
1475,Brookefield,1750.0,2.0,7500000.0,3,4286.0
1476,Brookefield,1225.0,2.0,7200000.0,2,5878.0
1477,Brookefield,3675.0,4.0,17600000.0,4,4790.0
1478,Brookefield,1746.0,3.0,11500000.0,3,6587.0
1479,Brookefield,1518.0,3.0,8000000.0,3,5271.0
1480,Brookefield,1560.0,3.0,14900000.0,4,9552.0
1481,Brookefield,1589.0,3.0,7400000.0,3,4658.0
1482,Brookefield,1382.0,2.0,8450000.0,2,6115.0
1483,Brookefield,1260.0,2.0,7000000.0,2,5556.0
1484,Brookefield,1206.0,2.0,9000000.0,2,7463.0
1485,Brookefield,3050.0,4.0,13000000.0,4,4263.0
1486,Brookefield,1594.0,3.0,14000000.0,3,8783.0
1487,Budigere,1153.0,2.0,5640000.0,2,4892.0
1488,Budigere,1162.0,2.0,5990000.0,2,5155.0
1489,Budigere,1991.0,4.0,10300000.0,3,5174.0
1490,Budigere,1153.0,2.0,5700000.0,2,4944.0
1491,Budigere,1162.0,2.0,5700000.0,2,4906.0
1492,Budigere,1139.0,2.0,6200000.0,2,5444.0
1493,Budigere,1139.0,2.0,5680000.0,2,4987.0
1494,Budigere,1139.0,2.0,5685000.0,2,4992.0
1495,Budigere,1920.0,2.0,8800000.0,3,4584.0
1496,Budigere,1991.0,4.0,10000000.0,3,5023.0
1497,Budigere,664.0,1.0,3500000.0,1,5272.0
1498,Budigere,1820.0,3.0,9300000.0,3,5110.0
1499,Budigere,1636.0,3.0,8500000.0,3,5196.0
1500,Budigere,1444.0,2.0,7000000.0,2,4848.0
1501,Budigere,1991.0,4.0,8800000.0,3,4420.0
1502,Budigere,1139.0,2.0,6000000.0,2,5268.0
1503,Budigere,1820.0,3.0,8550000.0,3,4698.0
1504,Budigere,1820.0,3.0,9300000.0,3,5110.0
1505,Budigere,1820.0,3.0,8540000.0,3,4693.0
1506,Budigere,1162.0,2.0,5800000.0,2,4992.0
1507,Budigere,1636.0,3.0,8500000.0,3,5196.0
1508,Budigere,1636.0,3.0,9200000.0,3,5624.0
1509,Budigere,1087.0,2.0,5430000.0,2,4996.0
1510,Budigere,1820.0,3.0,8900000.0,3,4891.0
1511,Budigere,1149.0,2.0,6500000.0,2,5658.0
1512,Budigere,664.0,1.0,3540000.0,1,5332.0
1513,Budigere,1153.0,2.0,5670000.0,2,4918.0
1514,Budigere,1820.0,3.0,8500000.0,3,4671.0
1515,Budigere,1139.0,2.0,5650000.0,2,4961.0
1516,Budigere,1636.0,3.0,8300000.0,3,5074.0
1517,Budigere,664.0,1.0,3400000.0,1,5121.0
1518,Budigere,1820.0,3.0,8520000.0,3,4682.0
1519,Budigere,1162.0,2.0,5800000.0,2,4992.0
1520,Budigere,1153.0,2.0,6000000.0,2,5204.0
1521,Budigere,1820.0,3.0,9900000.0,3,5440.0
1522,Budigere,1172.0,2.0,5672500.0,2,4841.0
1523,Budigere,1590.0,3.0,7616000.0,3,4790.0
1524,Budigere,1820.0,3.0,8500000.0,3,4671.0
1525,Budigere,1820.0,3.0,9500000.0,3,5220.0
1526,Budigere,1991.0,4.0,10000000.0,3,5023.0
1527,Budigere,1820.0,3.0,9550000.0,3,5248.0
1528,Budigere,1153.0,2.0,5600000.0,2,4857.0
1529,Budigere,705.0,1.0,3454500.0,1,4900.0
1530,Budigere,1153.0,2.0,5650000.0,2,4901.0
1531,Budigere,1153.0,2.0,5800000.0,2,5031.0
1532,Budigere,1636.0,3.0,8800000.0,3,5379.0
1533,Budigere,1153.0,2.0,5655000.0,2,4905.0
1534,Budigere,1153.0,2.0,5650000.0,2,4901.0
1535,Budigere,1153.0,2.0,6000000.0,2,5204.0
1536,CV Raman Nagar,1550.0,3.0,6500000.0,3,4194.0
1537,CV Raman Nagar,1120.0,2.0,5500000.0,2,4911.0
1538,CV Raman Nagar,1070.0,2.0,5500000.0,2,5141.0
1539,CV Raman Nagar,740.0,2.0,3700000.0,2,5000.0
1540,CV Raman Nagar,1230.0,3.0,4700000.0,2,3822.0
1541,CV Raman Nagar,1726.0,3.0,14500000.0,3,8401.0
1542,CV Raman Nagar,1028.0,2.0,4900000.0,2,4767.0
1543,CV Raman Nagar,1392.0,2.0,9800000.0,2,7041.0
1544,CV Raman Nagar,1070.0,2.0,4750000.0,2,4440.0
1545,CV Raman Nagar,1825.0,3.0,12600000.0,3,6905.0
1546,CV Raman Nagar,1025.0,2.0,5000000.0,2,4879.0
1547,CV Raman Nagar,1525.0,2.0,6700000.0,3,4394.0
1548,CV Raman Nagar,1198.0,2.0,6000000.0,2,5009.0
1549,CV Raman Nagar,1560.0,2.0,8500000.0,2,5449.0
1550,CV Raman Nagar,1590.0,2.0,8500000.0,3,5346.0
1551,CV Raman Nagar,1100.0,2.0,5800000.0,2,5273.0
1552,CV Raman Nagar,1051.0,2.0,6100000.0,2,5804.0
1553,CV Raman Nagar,705.0,1.0,5700000.0,1,8086.0
1554,CV Raman Nagar,1225.0,2.0,4788000.0,2,3909.0
1555,CV Raman Nagar,1000.0,2.0,3850000.0,2,3850.0
1556,CV Raman Nagar,1435.0,2.0,6000000.0,3,4182.0
1557,CV Raman Nagar,1020.0,2.0,5500000.0,2,5393.0
1558,CV Raman Nagar,1285.0,2.0,6500000.0,2,5059.0
1559,CV Raman Nagar,1030.0,2.0,3500000.0,2,3399.0
1560,CV Raman Nagar,1836.0,3.0,14800000.0,3,8062.0
1561,CV Raman Nagar,1040.0,2.0,5000000.0,2,4808.0
1562,CV Raman Nagar,1392.0,2.0,9500000.0,2,6825.0
1563,CV Raman Nagar,705.0,2.0,5000000.0,1,7093.0
1564,CV Raman Nagar,1125.0,2.0,4600000.0,2,4089.0
1565,CV Raman Nagar,1400.0,2.0,7800000.0,3,5572.0
1566,CV Raman Nagar,1980.0,4.0,16600000.0,3,8384.0
1567,CV Raman Nagar,1400.0,2.0,7800000.0,3,5572.0
1568,CV Raman Nagar,907.0,2.0,3800000.0,2,4190.0
1569,CV Raman Nagar,1392.0,2.0,11000000.0,2,7903.0
1570,CV Raman Nagar,1480.0,3.0,6500000.0,3,4392.0
1571,CV Raman Nagar,1227.0,2.0,4288000.0,2,3495.0
1572,CV Raman Nagar,1225.0,2.0,4800000.0,2,3919.0
1573,CV Raman Nagar,1659.0,3.0,13500000.0,3,8138.0
1574,CV Raman Nagar,1200.0,2.0,10000000.0,5,8334.0
1575,CV Raman Nagar,1310.0,2.0,6200000.0,2,4733.0
1576,Chamrajpet,1475.0,2.0,12000000.0,3,8136.0
1577,Chamrajpet,1900.0,2.0,17000000.0,4,8948.0
1578,Chamrajpet,1350.0,2.0,18000000.0,2,13334.0
1579,Chamrajpet,1050.0,2.0,16200000.0,2,15429.0
1580,Chamrajpet,1660.4,4.0,21100000.0,4,12708.0
1581,Chamrajpet,505.0,1.0,8500000.0,1,16832.0
1582,Chamrajpet,1565.0,3.0,9891000.0,3,6321.0
1583,Chamrajpet,730.0,1.0,5200000.0,2,7124.0
1584,Chamrajpet,650.0,1.0,4000000.0,2,6154.0
1585,Chamrajpet,650.0,2.0,4500000.0,2,6924.0
1586,Chamrajpet,1650.0,3.0,11500000.0,3,6970.0
1587,Chandapura,650.0,1.0,1700000.0,2,2616.0
1588,Chandapura,645.0,1.0,1645000.0,1,2551.0
1589,Chandapura,645.0,1.0,1645000.0,1,2551.0
1590,Chandapura,800.0,1.0,2000000.0,2,2500.0
1591,Chandapura,1015.0,2.0,2588000.0,2,2550.0
1592,Chandapura,530.0,1.0,1166000.0,1,2200.0
1593,Chandapura,1208.0,3.0,4500000.0,3,3726.0
1594,Chandapura,1190.0,2.0,3035000.0,3,2551.0
1595,Chandapura,1200.0,2.0,3200000.0,2,2667.0
1596,Chandapura,1025.0,2.0,2768000.0,2,2701.0
1597,Chandapura,582.5,1.0,1513500.0,1,2599.0
1598,Chandapura,1015.0,2.0,2588000.0,2,2550.0
1599,Chandapura,1305.0,3.0,3328000.0,3,2551.0
1600,Chandapura,1065.0,2.0,3300000.0,3,3099.0
1601,Chandapura,850.0,1.0,1850000.0,2,2177.0
1602,Chandapura,1201.0,2.0,2700000.0,2,2249.0
1603,Chandapura,1500.0,2.0,6000000.0,2,4000.0
1604,Chandapura,850.0,2.0,2540000.0,2,2989.0
1605,Chandapura,590.0,1.0,1357000.0,1,2300.0
1606,Chandapura,645.0,1.0,1645000.0,1,2551.0
1607,Chandapura,630.0,1.0,1386000.0,1,2200.0
1608,Chandapura,1185.0,2.0,3022000.0,3,2551.0
1609,Chandapura,1015.0,2.0,2588000.0,2,2550.0
1610,Chandapura,1107.0,2.0,4300000.0,3,3885.0
1611,Chandapura,520.0,1.0,1404000.0,1,2700.0
1612,Chandapura,1200.0,1.0,3600000.0,2,3000.0
1613,Chandapura,975.0,2.0,2486000.0,2,2550.0
1614,Chandapura,645.0,1.0,1645000.0,1,2551.0
1615,Chandapura,985.0,2.0,2512000.0,2,2551.0
1616,Chandapura,645.0,1.0,1645000.0,1,2551.0
1617,Chandapura,975.0,2.0,2486000.0,2,2550.0
1618,Chandapura,700.0,1.0,1900000.0,2,2715.0
1619,Chandapura,1190.0,2.0,3035000.0,3,2551.0
1620,Chandapura,1095.0,2.0,3200000.0,3,2923.0
1621,Chandapura,1208.51,3.0,4200000.0,3,3476.0
1622,Chandapura,876.0,2.0,2950000.0,2,3368.0
1623,Chandapura,645.0,1.0,1645000.0,1,2551.0
1624,Chandapura,1505.0,2.0,4200000.0,3,2791.0
1625,Chandapura,645.0,1.0,1645000.0,1,2551.0
1626,Chandapura,937.0,2.0,3000000.0,2,3202.0
1627,Chandapura,1025.0,2.0,2768000.0,2,2701.0
1628,Chandapura,975.0,2.0,2486000.0,2,2550.0
1629,Chandapura,800.0,2.0,2500000.0,2,3125.0
1630,Chandapura,645.0,1.0,1645000.0,1,2551.0
1631,Chandapura,778.0,2.0,2529000.0,2,3251.0
1632,Chandapura,1230.0,2.0,3137000.0,3,2551.0
1633,Chandapura,950.0,2.0,2565000.0,2,2700.0
1634,Chandapura,1200.0,2.0,3600000.0,2,3000.0
1635,Chandapura,645.0,1.0,1645000.0,1,2551.0
1636,Chandapura,922.0,2.0,3600000.0,2,3905.0
1637,Chandapura,1110.0,2.0,2997000.0,3,2700.0
1638,Chandapura,674.0,1.0,1989999.9999999998,2,2953.0
1639,Chandapura,1225.0,3.0,3308000.0,3,2701.0
1640,Chandapura,1305.0,3.0,3328000.0,3,2551.0
1641,Chandapura,1230.0,2.0,3137000.0,3,2551.0
1642,Chandapura,1110.0,2.0,2997000.0,3,2700.0
1643,Chandapura,985.0,2.0,2512000.0,2,2551.0
1644,Chandapura,750.0,1.0,1850000.0,2,2467.0
1645,Chandapura,1025.0,2.0,2768000.0,2,2701.0
1646,Chandapura,1190.0,2.0,3035000.0,3,2551.0
1647,Chandapura,1015.0,2.0,2588000.0,2,2550.0
1648,Chandapura,1345.0,2.0,3950000.0,3,2937.0
1649,Chandapura,1033.0,2.0,3047000.0,3,2950.0
1650,Chandapura,971.0,2.0,3800000.0,3,3914.0
1651,Chandapura,1015.0,2.0,2588000.0,2,2550.0
1652,Chandapura,3300.0,4.0,13500000.0,4,4091.0
1653,Chandapura,800.0,1.0,3000000.0,2,3750.0
1654,Chandapura,1185.0,2.0,3022000.0,3,2551.0
1655,Chandapura,900.0,2.0,3500000.0,2,3889.0
1656,Chandapura,975.0,2.0,2486000.0,2,2550.0
1657,Chandapura,520.0,1.0,1404000.0,1,2700.0
1658,Chandapura,1230.0,2.0,3137000.0,3,2551.0
1659,Chandapura,1305.0,3.0,3328000.0,3,2551.0
1660,Chandapura,1323.0,2.0,4200000.0,3,3175.0
1661,Chandapura,410.0,1.0,1000000.0,1,2440.0
1662,Chandapura,985.0,2.0,2512000.0,2,2551.0
1663,Chandapura,645.0,1.0,1645000.0,1,2551.0
1664,Chandapura,645.0,1.0,1645000.0,1,2551.0
1665,Chandapura,1200.0,2.0,3600000.0,2,3000.0
1666,Chandapura,740.0,1.0,2200000.0,2,2973.0
1667,Chandapura,876.0,2.0,2847000.0,2,3250.0
1668,Chandapura,1095.0,2.0,2800000.0,3,2558.0
1669,Chandapura,520.0,1.0,1404000.0,1,2700.0
1670,Channasandra,1340.0,2.0,4833000.0,3,3607.0
1671,Channasandra,1009.0,2.0,3834000.0000000005,2,3800.0
1672,Channasandra,1065.0,2.0,3500000.0,2,3287.0
1673,Channasandra,1470.0,2.0,9000000.0,3,6123.0
1674,Channasandra,1115.0,2.0,3345000.0000000005,2,3001.0
1675,Channasandra,1030.0,2.0,3450000.0,2,3350.0
1676,Channasandra,4200.0,6.0,18000000.0,6,4286.0
1677,Channasandra,1115.0,2.0,4000000.0,2,3588.0
1678,Channasandra,1200.0,3.0,6777000.0,3,5648.0
1679,Channasandra,1104.0,2.0,3550000.0,2,3216.0
1680,Channasandra,1160.0,2.0,5500000.0,2,4742.0
1681,Channasandra,1050.0,2.0,4100000.0,2,3905.0
1682,Channasandra,1065.0,2.0,4047000.0,2,3800.0
1683,Channasandra,1310.0,2.0,4500000.0,3,3436.0
1684,Channasandra,1070.0,2.0,3800000.0,2,3552.0
1685,Channasandra,1050.0,2.0,3500000.0,2,3334.0
1686,Channasandra,1093.0,2.0,3400000.0,2,3111.0
1687,Channasandra,808.0,2.0,4000000.0,2,4951.0
1688,Channasandra,1010.0,2.0,3600000.0,2,3565.0
1689,Channasandra,1123.0,2.0,3600000.0,2,3206.0
1690,Channasandra,1000.0,2.0,3500000.0,2,3500.0
1691,Channasandra,1500.0,4.0,8945000.0,4,5964.0
1692,Channasandra,1330.0,2.0,5183000.0,3,3897.0
1693,Channasandra,1093.0,2.0,3700000.0,2,3386.0
1694,Channasandra,1115.0,2.0,3579999.9999999995,2,3211.0
1695,Channasandra,1500.0,3.0,6195000.0,3,4130.0
1696,Channasandra,1800.0,3.0,6000000.0,3,3334.0
1697,Channasandra,830.0,2.0,3628000.0,2,4372.0
1698,Channasandra,1200.0,3.0,6777000.0,3,5648.0
1699,Channasandra,1195.0,2.0,5600000.0,3,4687.0
1700,Channasandra,1175.0,2.0,3800000.0,2,3235.0
1701,Channasandra,1200.0,2.0,4613000.0,2,3845.0
1702,Channasandra,1065.0,2.0,3600000.0,2,3381.0
1703,Channasandra,1050.0,2.0,4441000.0,2,4230.0
1704,Channasandra,1010.0,2.0,3200000.0,2,3169.0
1705,Chikka Tirupathi,2600.0,5.0,12000000.0,4,4616.0
1706,Chikka Tirupathi,2325.0,4.0,12000000.0,4,5162.0
1707,Chikka Tirupathi,1808.0,4.0,8027000.0,3,4440.0
1708,Chikka Tirupathi,3297.0,3.0,13500000.0,3,4095.0
1709,Chikka Tirupathi,3500.0,5.0,15000000.0,4,4286.0
1710,Chikka Tirupathi,2646.0,3.0,9900000.0,3,3742.0
1711,Chikka Tirupathi,2704.0,5.0,10500000.0,4,3884.0
1712,Chikka Tirupathi,2325.0,3.0,9500000.0,3,4087.0
1713,Chikka Tirupathi,2325.0,4.0,12000000.0,4,5162.0
1714,Chikka Tirupathi,3250.0,4.0,13600000.0,4,4185.0
1715,Chikka Tirupathi,2665.0,5.0,12500000.0,4,4691.0
1716,Chikkalasandra,1290.0,2.0,5612000.0,3,4351.0
1717,Chikkalasandra,1100.0,2.0,5000000.0,2,4546.0
1718,Chikkalasandra,1208.0,2.0,4900000.0,2,4057.0
1719,Chikkalasandra,875.0,2.0,5280000.0,2,6035.0
1720,Chikkalasandra,1375.0,2.0,5000000.0,3,3637.0
1721,Chikkalasandra,1800.0,1.0,12800000.0,2,7112.0
1722,Chikkalasandra,1070.0,2.0,5000000.0,2,4673.0
1723,Chikkalasandra,1230.0,2.0,4800000.0,2,3903.0
1724,Chikkalasandra,1428.0,2.0,8000000.0,3,5603.0
1725,Chikkalasandra,1070.0,2.0,4280000.0,2,4000.0
1726,Chikkalasandra,1310.0,2.0,5240000.0,3,4000.0
1727,Chikkalasandra,1270.0,2.0,5525000.0,3,4351.0
1728,Chikkalasandra,1365.0,2.0,4900000.0,3,3590.0
1729,Chikkalasandra,1075.0,2.0,4676000.0,2,4350.0
1730,Chikkalasandra,1230.0,2.0,5351000.0,3,4351.0
1731,Chikkalasandra,1290.0,2.0,5612000.0,3,4351.0
1732,Chikkalasandra,1070.0,2.0,4548000.0,2,4251.0
1733,Chikkalasandra,1100.0,2.0,5000000.0,2,4546.0
1734,Chikkalasandra,1390.0,2.0,6047000.0,3,4351.0
1735,Chikkalasandra,1265.0,2.0,5312000.0,3,4200.0
1736,Chikkalasandra,1224.0,2.0,4500000.0,2,3677.0
1737,Chikkalasandra,1090.0,2.0,4742000.0,2,4351.0
1738,Chikkalasandra,1355.0,3.0,5420000.0,3,4000.0
1739,Chikkalasandra,1350.0,2.0,5420000.0,3,4015.0
1740,Chikkalasandra,1325.0,2.0,5900000.0,2,4453.0
1741,Chikkalasandra,1290.0,2.0,7200000.0,2,5582.0
1742,Chikkalasandra,1275.0,2.0,5546000.0,3,4350.0
1743,Chikkalasandra,1425.0,1.0,5400000.0,3,3790.0
1744,Choodasandra,1115.0,2.0,5000000.0,2,4485.0
1745,Choodasandra,1300.0,2.0,5700000.0,2,4385.0
1746,Choodasandra,1530.0,3.0,7700000.0,3,5033.0
1747,Choodasandra,1220.0,3.0,5600000.0,3,4591.0
1748,Choodasandra,1220.0,3.0,5600000.0,3,4591.0
1749,Choodasandra,1197.0,2.0,6300000.0,2,5264.0
1750,Choodasandra,1465.0,3.0,7500000.0,3,5120.0
1751,Choodasandra,1115.0,2.0,5000000.0,2,4485.0
1752,Choodasandra,1215.0,2.0,5900000.0,2,4856.0
1753,Choodasandra,1254.0,2.0,6500000.0,3,5184.0
1754,Choodasandra,1580.0,3.0,10500000.0,3,6646.0
1755,Choodasandra,725.0,2.0,3600000.0,2,4966.0
1756,Choodasandra,2429.0,3.0,21000000.0,4,8646.0
1757,Choodasandra,1220.0,3.0,5600000.0,3,4591.0
1758,Choodasandra,1075.0,2.0,4500000.0,2,4187.0
1759,Choodasandra,1180.0,2.0,7122000.0,2,6036.0
1760,Choodasandra,1140.0,2.0,6200000.0,2,5439.0
1761,Choodasandra,1220.0,3.0,5600000.0,3,4591.0
1762,Choodasandra,1560.0,3.0,7800000.0,3,5000.0
1763,Choodasandra,1065.0,2.0,4600000.0,2,4320.0
1764,Choodasandra,1115.0,2.0,5000000.0,2,4485.0
1765,Choodasandra,1220.0,3.0,5600000.0,3,4591.0
1766,Choodasandra,1115.0,2.0,5000000.0,2,4485.0
1767,Cooke Town,3950.0,4.0,45000000.0,4,11393.0
1768,Cooke Town,2388.0,4.0,23900000.0,3,10009.0
1769,Cooke Town,1710.0,2.0,20000000.0,2,11696.0
1770,Cooke Town,1310.0,2.0,11100000.0,2,8474.0
1771,Cooke Town,3900.0,5.0,41500000.0,4,10642.0
1772,Cooke Town,2560.0,4.0,31000000.0,3,12110.0
1773,Cooke Town,2600.0,3.0,37500000.0,3,14424.0
1774,Cooke Town,1100.0,2.0,9000000.0,2,8182.0
1775,Cooke Town,2300.0,3.0,25000000.0,3,10870.0
1776,Cunningham Road,5270.0,4.0,125000000.0,4,23720.0
1777,Cunningham Road,3875.0,3.0,86400000.0,3,22297.0
1778,Cunningham Road,3875.0,3.0,80000000.0,3,20646.0
1779,Cunningham Road,3815.0,3.0,76300000.0,3,20000.0
1780,Cunningham Road,2880.0,3.0,50100000.0,3,17396.0
1781,Cunningham Road,3489.0,3.0,66200000.0,3,18974.0
1782,Cunningham Road,4170.0,3.0,80000000.0,3,19185.0
1783,Cunningham Road,5108.0,5.0,99500000.0,4,19480.0
1784,Cunningham Road,2700.0,3.0,50100000.0,3,18556.0
1785,Cunningham Road,7500.0,6.0,180000000.0,4,24000.0
1786,Cunningham Road,2880.0,3.0,56000000.0,3,19445.0
1787,Dasanapura,708.0,2.0,3700000.0,2,5226.0
1788,Dasanapura,708.0,1.0,4000000.0,2,5650.0
1789,Dasanapura,965.0,2.0,4250000.0,2,4405.0
1790,Dasanapura,1286.0,3.0,6144000.0,3,4778.0
1791,Dasanapura,1500.0,3.0,6500000.0,2,4334.0
1792,Dasanapura,814.0,2.0,4200000.0,2,5160.0
1793,Dasanapura,1163.0,2.0,6500000.0,2,5589.0
1794,Dasanapura,1286.0,2.0,6800000.0,3,5288.0
1795,Dasanapura,708.0,2.0,3115000.0,2,4400.0
1796,Dasanapura,814.0,2.0,4370000.0,2,5369.0
1797,Dasarahalli,1295.0,2.0,6500000.0,2,5020.0
1798,Dasarahalli,1520.0,2.0,7500000.0,3,4935.0
1799,Dasarahalli,1150.0,2.0,7000000.0,2,6087.0
1800,Dasarahalli,2100.0,3.0,12000000.0,3,5715.0
1801,Dasarahalli,1220.0,2.0,5200000.0,2,4263.0
1802,Dasarahalli,1375.0,2.0,6000000.0,2,4364.0
1803,Dasarahalli,1333.0,2.0,7856000.0,2,5894.0
1804,Dasarahalli,1220.0,2.0,6200000.0,2,5082.0
1805,Devanahalli,1260.0,2.0,6678000.0,2,5300.0
1806,Devanahalli,1282.0,2.0,6852000.0,3,5345.0
1807,Devanahalli,1360.0,2.0,6500000.0,2,4780.0
1808,Devanahalli,1408.0,2.0,8500000.0,2,6037.0
1809,Devanahalli,1010.0,2.0,5100000.0,2,5050.0
1810,Devanahalli,1080.0,2.0,5335000.0,2,4940.0
1811,Devanahalli,2400.0,5.0,10000000.0,5,4167.0
1812,Devanahalli,1080.0,2.0,4400000.0,2,4075.0
1813,Devanahalli,1282.0,2.0,5243000.0,3,4090.0
1814,Devanahalli,1174.0,2.0,5900000.0,2,5026.0
1815,Devanahalli,658.0,1.0,3400000.0,1,5168.0
1816,Devanahalli,658.0,1.0,2691000.0,1,4090.0
1817,Devanahalli,698.5,1.0,2857000.0,1,4091.0
1818,Devanahalli,1080.0,2.0,5200000.0,2,4815.0
1819,Devanahalli,1700.0,3.0,8820000.0,3,5189.0
1820,Devanahalli,1498.0,3.0,7915000.000000001,3,5284.0
1821,Devanahalli,1466.0,3.0,7759000.0,3,5293.0
1822,Devanahalli,775.0,1.0,3900000.0,1,5033.0
1823,Devanahalli,1020.0,2.0,4987000.0,1,4890.0
1824,Devanahalli,1045.0,2.0,4800000.0,2,4594.0
1825,Devanahalli,1550.0,3.0,8500000.0,3,5484.0
1826,Devanahalli,1200.0,2.0,5508000.0,3,4590.0
1827,Devanahalli,1340.0,2.0,6500000.0,2,4851.0
1828,Devanahalli,2125.0,3.0,10700000.0,3,5036.0
1829,Devanahalli,1230.0,2.0,5645000.0,2,4590.0
1830,Devanahalli,1360.0,2.0,6242500.0,2,4591.0
1831,Devanahalli,658.0,1.0,2691000.0,1,4090.0
1832,Devanahalli,1290.0,2.0,6200000.0,3,4807.0
1833,Devanahalli,1010.0,2.0,5800000.0,2,5743.0
1834,Devanahalli,1466.0,3.0,5996000.0,3,4091.0
1835,Devanahalli,1520.0,2.0,6976000.000000001,3,4590.0
1836,Dodda Nekkundi,1260.0,2.0,5500000.0,2,4366.0
1837,Dodda Nekkundi,850.0,2.0,2800000.0,2,3295.0
1838,Dodda Nekkundi,1390.0,2.0,6000000.0,2,4317.0
1839,Dodda Nekkundi,1804.0,3.0,12100000.0,3,6708.0
1840,Dodda Nekkundi,1080.0,2.0,5000000.0,2,4630.0
1841,Dodda Nekkundi,1999.0,3.0,13200000.0,3,6604.0
1842,Dodda Nekkundi,1100.0,2.0,4800000.0,2,4364.0
1843,Dodda Nekkundi,1999.0,3.0,13500000.0,3,6754.0
1844,Dodda Nekkundi,1100.0,2.0,4115000.0,2,3741.0
1845,Dodda Nekkundi,1252.0,2.0,7100000.0,3,5671.0
1846,Dodda Nekkundi,1155.0,2.0,4600000.0,2,3983.0
1847,Dodda Nekkundi,1128.0,2.0,4500000.0,2,3990.0
1848,Dodda Nekkundi,1148.0,2.0,5600000.0,2,4879.0
1849,Dodda Nekkundi,1435.0,3.0,5720000.0,3,3987.0
1850,Dodda Nekkundi,1145.0,2.0,4650000.0,2,4062.0
1851,Dodda Nekkundi,1829.0,3.0,12500000.0,3,6835.0
1852,Dodda Nekkundi,1100.0,2.0,4115999.9999999995,2,3742.0
1853,Dodda Nekkundi,1100.0,2.0,4675000.0,2,4250.0
1854,Dodda Nekkundi,1315.0,2.0,5000000.0,2,3803.0
1855,Dodda Nekkundi,1135.0,2.0,5800000.0,2,5111.0
1856,Dodda Nekkundi,1100.0,2.0,4118000.0,2,3744.0
1857,Dodda Nekkundi,1370.0,2.0,6000000.0,2,4380.0
1858,Dodda Nekkundi,1200.0,2.0,7100000.0,2,5917.0
1859,Dodda Nekkundi,1585.0,2.0,7900000.0,3,4985.0
1860,Dodda Nekkundi,1005.0,2.0,4500000.0,2,4478.0
1861,Dodda Nekkundi,1264.0,2.0,5200000.0,2,4114.0
1862,Doddakallasandra,1010.0,2.0,4039000.0,2,4000.0
1863,Doddakallasandra,1360.0,2.0,5439000.0,3,4000.0
1864,Doddakallasandra,1460.0,2.0,5839000.0,3,4000.0
1865,Doddakallasandra,1360.0,2.0,5440000.0,3,4000.0
1866,Doddakallasandra,1425.0,2.0,5699000.0,3,4000.0
1867,Doddakallasandra,1010.0,2.0,4039000.0,2,4000.0
